latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
3.04565,26.95372,344.67,1.29,1.13,2022-02-27,1134,A,92,6.1NRT,303.81,60.58,D
3.02355,26.80298,317.59,1.32,1.14,2022-02-27,1134,A,42,6.1NRT,302.1,8.62,D
3.02182,26.79117,325.53,1.32,1.14,2022-02-27,1134,A,75,6.1NRT,303.12,20.36,D
3.01489,26.74391,318.4,1.33,1.14,2022-02-27,1134,A,62,6.1NRT,301.3,11.61,D
2.91166,26.04211,331.94,1.49,1.21,2022-02-27,1134,A,83,6.1NRT,304.31,38.08,D
2.88582,25.86701,323.18,1.54,1.22,2022-02-27,1134,A,74,6.1NRT,301.55,23.51,D
2.77323,25.1063,316.75,1.76,1.3,2022-02-27,1134,A,17,6.1NRT,300.1,13.87,D
2.49761,23.25978,320.54,2.49,1.52,2022-02-27,1134,A,64,6.1NRT,296.69,38.82,D
2.49434,23.23802,345.19,2.5,1.52,2022-02-27,1134,A,93,6.1NRT,296.57,168.57,D
2.3798,22.47677,336.22,2.88,1.62,2022-02-27,1134,A,88,6.1NRT,296.63,133.94,D
3.37296,29.14109,323.33,1.03,1.01,2022-02-27,1134,A,40,6.1NRT,307.83,7.92,D
3.37165,29.13203,334.89,1.03,1.01,2022-02-27,1134,A,82,6.1NRT,304.68,23.35,D
3.35582,29.02222,323.56,1.03,1.02,2022-02-27,1134,A,39,6.1NRT,306.24,7.65,D
3.28433,28.527,374.48,1.07,1.03,2022-02-27,1134,A,100,6.1NRT,304.34,134.11,D
3.26214,28.37356,349.24,1.09,1.04,2022-02-27,1134,A,94,6.1NRT,306.9,55.29,D
3.26074,28.3639,323,1.09,1.04,2022-02-27,1134,A,58,6.1NRT,308.2,10.33,D
3.22679,28.12936,338.13,1.11,1.05,2022-02-27,1134,A,86,6.1NRT,305.55,33.82,D
3.22536,28.11948,367.52,1.11,1.05,2022-02-27,1134,A,100,6.1NRT,307.87,113.72,D
3.1978,27.92935,328.28,1.14,1.06,2022-02-27,1134,A,65,6.1NRT,306.16,17.22,D
3.19339,27.8989,357.2,1.14,1.06,2022-02-27,1134,A,98,6.1NRT,306.01,79.12,D
3.19191,27.88875,348.77,1.14,1.06,2022-02-27,1134,A,94,6.1NRT,304.96,55.43,D
3.15302,27.62082,322.86,1.18,1.08,2022-02-27,1134,A,41,6.1NRT,301.84,13.94,D
3.1515,27.61034,328.63,1.18,1.08,2022-02-27,1134,A,75,6.1NRT,302.03,22.72,D
3.12994,27.46194,318.82,1.2,1.09,2022-02-27,1134,A,51,6.1NRT,302.75,8.86,D
3.12838,27.45124,339.07,1.21,1.09,2022-02-27,1134,A,87,6.1NRT,303.39,41.23,D
3.11584,27.36498,339.07,1.22,1.1,2022-02-27,1134,A,88,6.1NRT,302.69,43.18,D
3.08218,27.13375,317.54,1.26,1.11,2022-02-27,1134,A,56,6.1NRT,301.66,9.23,D
3.08055,27.12257,338.46,1.26,1.12,2022-02-27,1134,A,87,6.1NRT,302.44,45.16,D
3.0674,27.03228,321.4,1.28,1.12,2022-02-27,1134,A,38,6.1NRT,303.34,10.3,D
3.04225,26.85985,319.78,1.31,1.14,2022-02-27,1134,A,47,6.1NRT,302.21,11.46,D
3.01817,26.69484,325.1,1.34,1.15,2022-02-27,1134,A,75,6.1NRT,302.1,23.69,D
2.93021,26.09354,315.74,1.48,1.2,2022-02-27,1134,A,37,6.1NRT,300.93,9.81,D
2.78254,25.08885,324.56,1.77,1.3,2022-02-27,1134,A,77,6.1NRT,300.11,31.71,D
3.42498,29.43856,341.38,1.01,1.01,2022-02-27,1134,A,88,6.1NRT,309.19,31.01,D
3.42368,29.42957,324.78,1.01,1.01,2022-02-27,1134,A,53,6.1NRT,308.1,7.7,D
3.33022,28.78013,327.57,1.05,1.02,2022-02-27,1134,A,41,6.1NRT,303.34,15.02,D
3.32888,28.7708,365.01,1.05,1.02,2022-02-27,1134,A,100,6.1NRT,306.01,94.91,D
3.32754,28.76147,337.71,1.05,1.02,2022-02-27,1134,A,85,6.1NRT,303.99,29.6,D
3.28529,28.46833,322.91,1.08,1.04,2022-02-27,1134,A,54,6.1NRT,303.31,12.96,D
3.28391,28.45875,335.03,1.08,1.04,2022-02-27,1134,A,82,6.1NRT,303.22,30,D
3.19996,27.8772,325.22,1.14,1.07,2022-02-27,1134,A,27,6.1NRT,304.85,11.91,D
3.17774,27.7235,321.96,1.16,1.07,2022-02-27,1134,A,65,6.1NRT,301.42,15.3,D
3.14586,27.50321,318.02,1.2,1.09,2022-02-27,1134,A,34,6.1NRT,303.24,8.07,D
3.12564,27.36352,358.48,1.22,1.1,2022-02-27,1134,A,99,6.1NRT,306.32,96.54,D
3.12407,27.35266,341.11,1.22,1.1,2022-02-27,1134,A,89,6.1NRT,303.61,48.28,D
3.10344,27.21027,327.36,1.24,1.11,2022-02-27,1134,A,77,6.1NRT,300.81,22.97,D
3.10182,27.19914,342.55,1.25,1.11,2022-02-27,1134,A,90,6.1NRT,302.92,53.76,D
3.09051,27.12111,318.34,1.26,1.12,2022-02-27,1134,A,59,6.1NRT,301.59,10.99,D
3.07246,26.99663,321.34,1.28,1.12,2022-02-27,1134,A,68,6.1NRT,303.34,11.98,D
3.0658,26.95074,346.35,1.29,1.13,2022-02-27,1134,A,93,6.1NRT,303.99,65.63,D
3.06413,26.93921,346.89,1.29,1.13,2022-02-27,1134,A,93,6.1NRT,303.03,68.02,D
3.0405,26.7764,322.15,1.33,1.14,2022-02-27,1134,A,36,6.1NRT,301.93,13.87,D
3.03879,26.76463,317.02,1.33,1.14,2022-02-27,1134,A,38,6.1NRT,301.37,8.01,D
3.02842,26.69329,338.66,1.34,1.15,2022-02-27,1134,A,88,6.1NRT,301.59,52.14,D
2.79417,25.0871,329,1.77,1.3,2022-02-27,1134,A,81,6.1NRT,299.62,41.64,D
2.73695,24.69671,318.04,1.9,1.35,2022-02-27,1134,A,68,6.1NRT,301.58,16.22,D
2.51167,23.16739,321.89,2.53,1.53,2022-02-27,1134,A,71,6.1NRT,297.5,44.31,D
2.43124,22.6242,324.94,2.8,1.6,2022-02-27,1134,A,79,6.1NRT,297.75,64.62,D
2.27656,21.58348,309.38,3.41,1.74,2022-02-27,1134,A,27,6.1NRT,278.25,30.4,D
3.39497,29.16582,324.03,1.02,1.01,2022-02-27,1134,A,48,6.1NRT,307.6,10.33,D
3.38579,29.10191,323.45,1.03,1.01,2022-02-27,1134,A,32,6.1NRT,306.17,7.46,D
3.38448,29.09276,356.22,1.03,1.01,2022-02-27,1134,A,98,6.1NRT,307.3,65,D
3.35805,28.90878,337.29,1.04,1.02,2022-02-27,1134,A,84,6.1NRT,308.82,24.53,D
3.35672,28.89954,341.91,1.04,1.02,2022-02-27,1134,A,88,6.1NRT,309,33.1,D
3.33802,28.76946,327.61,1.05,1.02,2022-02-27,1134,A,71,6.1NRT,303.49,15.33,D
3.33668,28.76013,324.41,1.05,1.02,2022-02-27,1134,A,65,6.1NRT,299,11.59,D
3.30141,28.51477,332.42,1.07,1.03,2022-02-27,1134,A,55,6.1NRT,304.48,23.68,D
3.28348,28.39012,335.65,1.08,1.04,2022-02-27,1134,A,83,6.1NRT,308.4,27.82,D
3.26114,28.2348,339.83,1.1,1.05,2022-02-27,1134,A,87,6.1NRT,304.63,34.78,D
3.23557,28.0571,323.38,1.12,1.05,2022-02-27,1134,A,39,6.1NRT,306.54,7.99,D
3.20213,27.82484,328.22,1.15,1.07,2022-02-27,1134,A,72,6.1NRT,303.38,18.13,D
3.15712,27.5124,342.51,1.2,1.09,2022-02-27,1134,A,90,6.1NRT,303.35,49.3,D
3.15559,27.50182,375.52,1.2,1.09,2022-02-27,1134,A,100,6.1NRT,305.41,163.72,D
3.13856,27.38369,325.14,1.22,1.1,2022-02-27,1134,A,64,6.1NRT,302,16.78,D
3.137,27.37285,325.99,1.22,1.1,2022-02-27,1134,A,44,6.1NRT,301.47,17.4,D
3.13544,27.36205,350.05,1.22,1.1,2022-02-27,1134,A,95,6.1NRT,304.58,69.55,D
3.13388,27.35119,360.72,1.22,1.1,2022-02-27,1134,A,100,6.1NRT,305.67,106.1,D
3.11972,27.25302,318,1.24,1.11,2022-02-27,1134,A,49,6.1NRT,302.32,10.8,D
3.11174,27.19768,323.06,1.25,1.11,2022-02-27,1134,A,71,6.1NRT,301.58,16.87,D
3.09071,27.05196,320.63,1.27,1.12,2022-02-27,1134,A,32,6.1NRT,303.84,9.96,D
3.05409,26.79839,319.64,1.32,1.14,2022-02-27,1134,A,37,6.1NRT,302.91,11.12,D
2.94014,26.01073,317.53,1.5,1.21,2022-02-27,1134,A,46,6.1NRT,300.55,11.75,D
2.91662,25.84844,322.29,1.54,1.22,2022-02-27,1134,A,73,6.1NRT,300.46,22.59,D
2.7341,24.59289,316.28,1.93,1.36,2022-02-27,1134,A,65,6.1NRT,299.5,16.05,D
3.46011,29.55598,344.67,1.01,1,2022-02-27,1134,A,90,6.1NRT,308.77,38.79,D
3.45881,29.54701,354.12,1.01,1,2022-02-27,1134,A,96,6.1NRT,309.79,59.19,D
3.43275,29.36722,336.48,1.01,1.01,2022-02-27,1134,A,83,6.1NRT,307.84,22.92,D
3.43144,29.35821,350.27,1.01,1.01,2022-02-27,1134,A,94,6.1NRT,310.07,48.66,D
3.39847,29.13158,332.57,1.03,1.01,2022-02-27,1134,A,78,6.1NRT,306.53,20.53,D
3.37439,28.96663,328.52,1.04,1.02,2022-02-27,1134,A,65,6.1NRT,308.41,10.87,D
3.37304,28.95743,330.3,1.04,1.02,2022-02-27,1134,A,76,6.1NRT,310.83,12.47,D
3.26728,28.23826,325.63,1.1,1.05,2022-02-27,1134,A,69,6.1NRT,304.74,14.02,D
3.23953,28.05094,327.51,1.12,1.05,2022-02-27,1134,A,73,6.1NRT,308.4,13.29,D
3.21565,27.89015,321.97,1.14,1.06,2022-02-27,1134,A,17,6.1NRT,305.01,9.02,D
3.20655,27.82903,320.39,1.15,1.07,2022-02-27,1134,A,39,6.1NRT,303.65,8.25,D
3.15843,27.50662,326.94,1.2,1.09,2022-02-27,1134,A,75,6.1NRT,304.5,21.95,D
3.15684,27.49596,318.64,1.2,1.09,2022-02-27,1134,A,55,6.1NRT,303.1,10.33,D
3.13916,27.37795,318.02,1.22,1.1,2022-02-27,1134,A,34,6.1NRT,301.66,8.46,D
3.13754,27.36714,329.99,1.22,1.1,2022-02-27,1134,A,79,6.1NRT,302.06,25.18,D
3.13592,27.35631,350.3,1.22,1.1,2022-02-27,1134,A,95,6.1NRT,306.38,71.84,D
3.13429,27.34548,322.54,1.22,1.1,2022-02-27,1134,A,68,6.1NRT,302.09,16.2,D
3.11292,27.20315,318.44,1.24,1.11,2022-02-27,1134,A,42,6.1NRT,301.11,10.16,D
3.09105,27.05776,320.02,1.27,1.12,2022-02-27,1134,A,49,6.1NRT,303.41,10.45,D
3.05994,26.85152,317.52,1.31,1.14,2022-02-27,1134,A,57,6.1NRT,302.62,9.22,D
3.05112,26.79314,323.11,1.32,1.14,2022-02-27,1134,A,47,6.1NRT,303.43,16.16,D
2.79203,25.09825,323.58,1.76,1.3,2022-02-27,1134,A,61,6.1NRT,300.05,28.41,D
2.78961,25.0826,322.92,1.77,1.3,2022-02-27,1134,A,60,6.1NRT,299.77,26.62,D
2.73186,24.70949,317.24,1.89,1.34,2022-02-27,1134,A,65,6.1NRT,301.02,13.31,D
2.50446,23.25361,326.73,2.49,1.52,2022-02-27,1134,A,80,6.1NRT,296.88,65.39,D
2.50105,23.23189,324.98,2.5,1.52,2022-02-27,1134,A,75,6.1NRT,296.48,54.74,D
2.38108,22.47153,327.27,2.88,1.62,2022-02-27,1134,A,81,6.1NRT,296.64,77.34,D
3.51032,29.84048,325.03,1,1,2022-02-27,1134,A,19,6.1NRT,306.44,9.43,D
3.40485,29.11201,334.16,1.03,1.01,2022-02-27,1134,A,80,6.1NRT,305.48,21.19,D
3.40353,29.10291,343.1,1.03,1.01,2022-02-27,1134,A,89,6.1NRT,304.99,35.57,D
3.39018,29.01129,322.93,1.03,1.02,2022-02-27,1134,A,58,6.1NRT,307.73,8.52,D
3.35095,28.74277,345.05,1.05,1.02,2022-02-27,1134,A,91,6.1NRT,303.74,43.37,D
3.34958,28.73343,334.53,1.05,1.02,2022-02-27,1134,A,81,6.1NRT,304.84,23.88,D
3.34821,28.72408,324.62,1.05,1.02,2022-02-27,1134,A,30,6.1NRT,305.24,10.83,D
3.34684,28.7147,328.68,1.05,1.02,2022-02-27,1134,A,68,6.1NRT,309.11,16.25,D
3.34547,28.70532,332.33,1.05,1.03,2022-02-27,1134,A,76,6.1NRT,307.01,20.78,D
3.26504,28.15841,324.81,1.11,1.05,2022-02-27,1134,A,68,6.1NRT,304.31,12.01,D
3.22364,27.87859,333.04,1.14,1.06,2022-02-27,1134,A,81,6.1NRT,306.12,25.4,D
3.22214,27.86842,330.75,1.14,1.07,2022-02-27,1134,A,77,6.1NRT,304.55,21.76,D
3.16019,27.45182,318.6,1.2,1.09,2022-02-27,1134,A,55,6.1NRT,303.32,9.78,D
3.15378,27.40887,324.17,1.21,1.09,2022-02-27,1134,A,71,6.1NRT,302.9,16.14,D
3.15218,27.39811,326.53,1.21,1.09,2022-02-27,1134,A,75,6.1NRT,301.97,19.09,D
3.08568,26.95389,319.18,1.29,1.13,2022-02-27,1134,A,63,6.1NRT,302.9,10.64,D
3.05422,26.74456,350.63,1.33,1.14,2022-02-27,1134,A,95,6.1NRT,302.54,83.37,D
3.05243,26.73269,317.3,1.33,1.14,2022-02-27,1134,A,57,6.1NRT,301.55,9.7,D
2.94236,26.00491,319.21,1.5,1.21,2022-02-27,1134,A,67,6.1NRT,300.69,15.53,D
2.41933,22.62091,319.8,2.8,1.6,2022-02-27,1134,A,68,6.1NRT,297.72,41.43,D
3.45856,29.41866,326.16,1.01,1.01,2022-02-27,1134,A,66,6.1NRT,308.87,10.17,D
3.45726,29.40966,361.32,1.01,1.01,2022-02-27,1134,A,100,6.1NRT,311.31,76.42,D
3.40725,29.06498,340.38,1.03,1.01,2022-02-27,1134,A,87,6.1NRT,305.97,30.1,D
3.40592,29.05582,360.02,1.03,1.01,2022-02-27,1134,A,100,6.1NRT,307.66,75.32,D
3.36554,28.77873,341.27,1.05,1.02,2022-02-27,1134,A,88,6.1NRT,305.57,37.65,D
3.36418,28.76941,328.46,1.05,1.02,2022-02-27,1134,A,73,6.1NRT,304.55,17.33,D
3.33672,28.58155,353.13,1.06,1.03,2022-02-27,1134,A,96,6.1NRT,298.94,63.75,D
3.29883,28.32308,326.44,1.09,1.04,2022-02-27,1134,A,56,6.1NRT,306.66,9.7,D
3.2974,28.31339,340.07,1.09,1.04,2022-02-27,1134,A,87,6.1NRT,309.03,31.45,D
3.27441,28.15702,326.84,1.11,1.05,2022-02-27,1134,A,68,6.1NRT,304.78,13.55,D
3.26277,28.07799,320.82,1.12,1.05,2022-02-27,1134,A,32,6.1NRT,305.48,7.59,D
3.06444,26.74312,317.28,1.33,1.14,2022-02-27,1134,A,35,6.1NRT,301.95,9.16,D
3.06265,26.73117,326.03,1.33,1.14,2022-02-27,1134,A,76,6.1NRT,301.67,22.8,D
3.04109,26.58736,315.68,1.36,1.16,2022-02-27,1134,A,50,6.1NRT,299.46,10.55,D
3.03927,26.57524,315.1,1.37,1.16,2022-02-27,1134,A,46,6.1NRT,299.52,9.98,D
2.97699,26.1612,315.9,1.46,1.19,2022-02-27,1134,A,53,6.1NRT,300.49,10.19,D
2.51792,23.16137,316.56,2.53,1.53,2022-02-27,1134,A,58,6.1NRT,297.3,27.75,D
3.54356,29.94472,335.69,1,1,2022-02-27,1134,A,61,6.1NRT,310.5,19.53,D
3.42691,29.13672,325.96,1.02,1.01,2022-02-27,1134,A,59,6.1NRT,309.61,12.54,D
3.41365,29.04536,323.01,1.03,1.01,2022-02-27,1134,A,30,6.1NRT,306.76,6.65,D
3.34592,28.58022,340.61,1.06,1.03,2022-02-27,1134,A,75,6.1NRT,305.13,36.28,D
3.28956,28.195,324.23,1.1,1.05,2022-02-27,1134,A,62,6.1NRT,308.09,11.25,D
3.23666,27.83504,332.95,1.15,1.07,2022-02-27,1134,A,78,6.1NRT,308.63,25.1,D
3.18756,27.50224,331.15,1.2,1.09,2022-02-27,1134,A,80,6.1NRT,301.89,28.68,D
3.1244,27.07592,330.4,1.27,1.12,2022-02-27,1134,A,80,6.1NRT,301.95,30.55,D
3.11432,27.00806,340.88,1.28,1.12,2022-02-27,1134,A,89,6.1NRT,304.62,49.97,D
3.09554,26.88178,318.17,1.3,1.13,2022-02-27,1134,A,52,6.1NRT,303.67,8.22,D
3.08167,26.78863,317.5,1.32,1.14,2022-02-27,1134,A,57,6.1NRT,301.31,9.97,D
3.04963,26.57381,314.34,1.37,1.16,2022-02-27,1134,A,27,6.1NRT,299.42,8.85,D
3.01637,26.35135,318.85,1.42,1.18,2022-02-27,1134,A,49,6.1NRT,300.64,13.53,D
3.41472,28.98893,336.26,1.03,1.02,2022-02-27,1134,A,83,6.1NRT,306.7,24.05,D
3.41338,28.97972,327.13,1.03,1.02,2022-02-27,1134,A,65,6.1NRT,308.37,11.19,D
3.37294,28.70128,335.61,1.05,1.03,2022-02-27,1134,A,83,6.1NRT,304.92,25.12,D
3.37021,28.6825,327.41,1.06,1.03,2022-02-27,1134,A,63,6.1NRT,304.8,13.78,D
3.3315,28.41674,326.62,1.08,1.04,2022-02-27,1134,A,62,6.1NRT,304.12,14.58,D
3.33009,28.4071,329.83,1.08,1.04,2022-02-27,1134,A,73,6.1NRT,306.03,17.78,D
3.31742,28.32032,337.25,1.09,1.04,2022-02-27,1134,A,85,6.1NRT,307.36,26.97,D
3.31459,28.30093,356.09,1.09,1.04,2022-02-27,1134,A,98,6.1NRT,307.87,70.18,D
3.31318,28.29125,349.31,1.09,1.04,2022-02-27,1134,A,94,6.1NRT,305.56,53.41,D
3.26992,27.99547,324.88,1.13,1.06,2022-02-27,1134,A,30,6.1NRT,305.67,8.85,D
3.19572,27.4902,328.97,1.2,1.09,2022-02-27,1134,A,77,6.1NRT,301.76,23.71,D
3.19416,27.47961,335.29,1.2,1.09,2022-02-27,1134,A,84,6.1NRT,302.72,34.31,D
3.17514,27.35055,321.86,1.22,1.1,2022-02-27,1134,A,67,6.1NRT,301.86,14.86,D
3.15254,27.19736,315.79,1.24,1.11,2022-02-27,1134,A,41,6.1NRT,300.5,8.09,D
3.15089,27.18615,315.34,1.25,1.11,2022-02-27,1134,A,32,6.1NRT,300.65,7.78,D
3.08661,26.75179,316.02,1.33,1.14,2022-02-27,1134,A,30,6.1NRT,300.87,7.83,D
3.0527,26.52336,317.6,1.38,1.16,2022-02-27,1134,A,60,6.1NRT,297.74,14.58,D
3.03247,26.38728,322.96,1.41,1.17,2022-02-27,1134,A,72,6.1NRT,299.44,19.95,D
3.0041,26.1968,326.01,1.45,1.19,2022-02-27,1134,A,77,6.1NRT,302.78,24.36,D
3.00218,26.18389,328.42,1.46,1.19,2022-02-27,1134,A,79,6.1NRT,300.63,29.06,D
2.95866,25.89235,315.64,1.53,1.22,2022-02-27,1134,A,57,6.1NRT,300.33,8.38,D
3.3821,28.69992,322.42,1.05,1.03,2022-02-27,1134,A,27,6.1NRT,304.81,7.77,D
3.38074,28.69054,323.32,1.05,1.03,2022-02-27,1134,A,36,6.1NRT,304.27,8.63,D
3.37937,28.68115,371.9,1.06,1.03,2022-02-27,1134,A,100,6.1NRT,307.44,119.4,D
3.36432,28.57749,351.62,1.06,1.03,2022-02-27,1134,A,95,6.1NRT,304.67,59.11,D
3.36295,28.56802,339.07,1.07,1.03,2022-02-27,1134,A,86,6.1NRT,303.07,33.27,D
3.33936,28.40576,340.85,1.08,1.04,2022-02-27,1134,A,88,6.1NRT,306.81,35.6,D
3.33796,28.39615,344.25,1.08,1.04,2022-02-27,1134,A,90,6.1NRT,304.93,41.69,D
3.33656,28.38652,330.09,1.08,1.04,2022-02-27,1134,A,73,6.1NRT,304.39,17.29,D
3.31824,28.26068,321.05,1.1,1.04,2022-02-27,1134,A,41,6.1NRT,305.36,7.06,D
3.31682,28.25093,335.52,1.1,1.04,2022-02-27,1134,A,83,6.1NRT,304.73,27.43,D
3.30254,28.15292,328.89,1.11,1.05,2022-02-27,1134,A,75,6.1NRT,308.75,15.67,D
3.26761,27.9136,325.33,1.14,1.06,2022-02-27,1134,A,67,6.1NRT,303.3,15.12,D
3.25871,27.85266,395.19,1.14,1.07,2022-02-27,1134,A,100,6.1NRT,309.68,259.66,D
3.25722,27.84247,376.42,1.15,1.07,2022-02-27,1134,A,100,6.1NRT,307.89,154.35,D
3.23771,27.70908,337.8,1.16,1.07,2022-02-27,1134,A,86,6.1NRT,302.49,39.52,D
3.23619,27.69872,325.4,1.17,1.07,2022-02-27,1134,A,71,6.1NRT,304.74,19.36,D
3.20232,27.46749,316.56,1.2,1.09,2022-02-27,1134,A,15,6.1NRT,301.77,7.2,D
3.20074,27.45676,318.21,1.2,1.09,2022-02-27,1134,A,45,6.1NRT,301.62,9.17,D
3.18495,27.3491,335.83,1.22,1.1,2022-02-27,1134,A,85,6.1NRT,302.58,37.44,D
3.17535,27.28377,319.17,1.23,1.1,2022-02-27,1134,A,55,6.1NRT,301.63,11.13,D
3.17213,27.2618,317.99,1.23,1.1,2022-02-27,1134,A,40,6.1NRT,301.88,9.3,D
3.07921,26.63102,320.84,1.35,1.15,2022-02-27,1134,A,67,6.1NRT,300.18,16.34,D
3.0558,26.47257,317.4,1.39,1.17,2022-02-27,1134,A,59,6.1NRT,298.27,12.91,D
3.05398,26.46027,318.6,1.39,1.17,2022-02-27,1134,A,63,6.1NRT,297.85,14.44,D
3.05215,26.44792,344.49,1.39,1.17,2022-02-27,1134,A,92,6.1NRT,298.21,70.98,D
3.00705,26.14336,314.88,1.46,1.2,2022-02-27,1134,A,48,6.1NRT,299.9,8.82,D
3.00513,26.13039,355.5,1.47,1.2,2022-02-27,1134,A,98,6.1NRT,302.54,117.78,D
2.83358,24.97893,325.06,1.8,1.31,2022-02-27,1134,A,77,6.1NRT,300.54,35.21,D
2.83119,24.96293,324.78,1.8,1.32,2022-02-27,1134,A,77,6.1NRT,299.59,33.32,D
2.44949,22.43503,321.84,2.9,1.62,2022-02-27,1134,A,62,6.1NRT,296.11,49.35,D
3.37215,28.56669,327.71,1.07,1.03,2022-02-27,1134,A,63,6.1NRT,304.07,16.41,D
3.3542,28.44281,328.38,1.08,1.04,2022-02-27,1134,A,74,6.1NRT,304.65,17.85,D
3.34584,28.38518,323,1.08,1.04,2022-02-27,1134,A,47,6.1NRT,304.75,8.34,D
3.28881,27.9927,324.67,1.13,1.06,2022-02-27,1134,A,32,6.1NRT,306.7,9.44,D
3.28736,27.98269,327.92,1.13,1.06,2022-02-27,1134,A,63,6.1NRT,305.59,15.12,D
3.28444,27.96261,334.98,1.13,1.06,2022-02-27,1134,A,83,6.1NRT,304.57,29.1,D
3.2473,27.70764,342.84,1.16,1.07,2022-02-27,1134,A,90,6.1NRT,303.13,50.02,D
3.24579,27.69726,327.75,1.17,1.07,2022-02-27,1134,A,75,6.1NRT,303.62,22.6,D
3.2136,27.47665,343.42,1.2,1.09,2022-02-27,1134,A,90,6.1NRT,302.59,52.79,D
3.21204,27.46597,319.4,1.2,1.09,2022-02-27,1134,A,42,6.1NRT,301.64,10.55,D
3.19158,27.32592,340.22,1.22,1.1,2022-02-27,1134,A,88,6.1NRT,302.64,47.13,D
3.18999,27.31508,351.53,1.22,1.1,2022-02-27,1134,A,95,6.1NRT,303.16,77.25,D
3.11564,26.80746,320.69,1.32,1.14,2022-02-27,1134,A,67,6.1NRT,303.72,13.07,D
3.08951,26.62947,314.64,1.35,1.15,2022-02-27,1134,A,14,6.1NRT,299.61,6.81,D
3.03295,26.24509,316.28,1.44,1.19,2022-02-27,1134,A,57,6.1NRT,300.32,11.6,D
2.66456,23.76607,312.79,2.25,1.45,2022-02-27,1134,A,50,6.1NRT,295.97,15.95,D
2.45224,22.35511,321.86,2.94,1.63,2022-02-27,1134,A,75,6.1NRT,292.95,62.12,D
2.42825,22.19642,328.87,3.03,1.66,2022-02-27,1134,A,82,6.1NRT,294.02,102.36,D
3.44194,28.98494,333.33,1.03,1.02,2022-02-27,1134,A,75,6.1NRT,307.68,17.33,D
3.40988,28.76276,319.88,1.05,1.02,2022-02-27,1134,A,34,6.1NRT,303.65,7.74,D
3.39906,28.68784,326.25,1.05,1.03,2022-02-27,1134,A,55,6.1NRT,305.41,12.69,D
3.3977,28.67847,339.87,1.06,1.03,2022-02-27,1134,A,87,6.1NRT,305.32,33.21,D
3.38546,28.59376,328.68,1.06,1.03,2022-02-27,1134,A,65,6.1NRT,304.21,16.03,D
3.38409,28.58429,354.95,1.06,1.03,2022-02-27,1134,A,97,6.1NRT,305.39,67.03,D
3.29826,27.99131,353.67,1.13,1.06,2022-02-27,1134,A,96,6.1NRT,306.49,67.46,D
3.29681,27.98128,404.32,1.13,1.06,2022-02-27,1134,A,100,6.1NRT,310.37,318.49,D
3.06575,26.39511,343.86,1.4,1.17,2022-02-27,1134,A,91,6.1NRT,300.09,70.44,D
3.06392,26.3826,316.31,1.41,1.17,2022-02-27,1134,A,45,6.1NRT,299.43,10.65,D
3.05287,26.30714,315.24,1.42,1.18,2022-02-27,1134,A,35,6.1NRT,299.34,9.2,D
3.01104,26.0218,319.8,1.49,1.21,2022-02-27,1134,A,68,6.1NRT,301.12,17.57,D
2.84753,24.91101,319.38,1.82,1.32,2022-02-27,1134,A,69,6.1NRT,297.22,20.31,D
2.84034,24.86234,320.64,1.83,1.33,2022-02-27,1134,A,41,6.1NRT,298.85,19.05,D
2.44304,22.19426,316.42,3.03,1.66,2022-02-27,1134,A,42,6.1NRT,294.49,38.78,D
3.40822,28.68652,325.2,1.05,1.03,2022-02-27,1134,A,67,6.1NRT,303.85,12.99,D
3.40687,28.67714,343.13,1.06,1.03,2022-02-27,1134,A,89,6.1NRT,304.49,40.9,D
3.34198,28.22723,341.69,1.1,1.05,2022-02-27,1134,A,88,6.1NRT,305.86,38.36,D
3.34057,28.21746,346.39,1.1,1.05,2022-02-27,1134,A,92,6.1NRT,305.62,48.89,D
3.33208,28.15862,322.92,1.11,1.05,2022-02-27,1134,A,49,6.1NRT,307.15,7.61,D
3.28135,27.80757,327.24,1.15,1.07,2022-02-27,1134,A,69,6.1NRT,303.7,15.06,D
3.27987,27.7973,332.14,1.15,1.07,2022-02-27,1134,A,80,6.1NRT,304.04,22.94,D
3.12743,26.74563,317.7,1.33,1.14,2022-02-27,1134,A,56,6.1NRT,300.75,10.22,D
3.00814,25.9264,315.22,1.52,1.22,2022-02-27,1134,A,52,6.1NRT,300.99,8.84,D
2.50814,22.53059,318.31,2.84,1.61,2022-02-27,1134,A,42,6.1NRT,298.43,29.73,D
2.35998,21.5356,312.76,3.43,1.74,2022-02-27,1134,A,45,6.1NRT,277.74,54.56,D
3.66877,30.43584,331.75,1,1,2022-02-27,1134,A,63,6.1NRT,307.82,20.41,D
3.60484,29.99036,342.29,1,1,2022-02-27,1134,A,88,6.1NRT,307.91,33.29,D
3.60356,29.98146,339.59,1,1,2022-02-27,1134,A,74,6.1NRT,302.82,29.3,D
3.53822,29.52629,327.43,1.01,1,2022-02-27,1134,A,70,6.1NRT,305.81,13.34,D
3.45876,28.97307,333.98,1.03,1.02,2022-02-27,1134,A,81,6.1NRT,310.45,18.46,D
3.45744,28.96386,341.11,1.03,1.02,2022-02-27,1134,A,88,6.1NRT,311.84,30.19,D
3.45612,28.95464,353.33,1.04,1.02,2022-02-27,1134,A,96,6.1NRT,309.81,56.23,D
3.40521,28.60053,328.25,1.06,1.03,2022-02-27,1134,A,69,6.1NRT,304.56,16.27,D
